537	327.47
538	327.482
539	327.496
540	327.512
541	327.529
542	327.549
543	327.57
544	327.594
545	327.619
546	327.647
547	327.677
548	327.709
549	327.743
550	327.78
551	327.819
552	327.86
553	327.904
554	327.951
555	328.001
556	328.053
557	328.108
558	328.167
559	328.229
560	328.294
561	328.363
562	328.435
563	328.512
564	328.592
565	328.677
566	328.766
567	328.86
568	328.958
569	329.062
570	329.171
571	329.286
572	329.407
573	329.534
574	329.667
575	329.808
576	329.955
577	330.11
578	330.273
579	330.445
580	330.625
581	330.815
582	331.014
583	331.224
584	331.444
585	331.675
586	331.919
587	332.175
588	332.444
589	332.727
590	333.024
591	333.337
592	333.665
593	334.011
594	334.375
595	334.755
596	335.125
597	335.477
598	335.812
599	336.13
600	336.433
601	336.72
602	336.993
603	337.252
604	337.499
605	337.733
606	337.955
607	338.166
608	338.366
609	338.557
610	338.737
611	338.909
612	339.071
613	339.225
614	339.372
615	339.51
616	339.642
617	339.766
618	339.884
619	339.996
620	340.102
621	340.201
622	340.296
623	340.385
624	340.469
625	340.549
626	340.623
627	340.694
628	340.76
629	340.822
630	340.88
631	340.935
632	340.986
633	341.033
634	341.077
635	341.118
636	341.156
637	341.191
638	341.223
639	341.252
640	341.278
641	341.301
642	341.322
643	341.341
644	341.356
645	341.37
646	341.381
647	341.389
648	341.395
649	341.399
650	341.401
651	341.4
652	341.397
653	341.391
654	341.384
655	341.374
656	341.361
657	341.347
658	341.329
659	341.31
660	341.288
661	341.264
662	341.237
663	341.207
664	341.175
665	341.141
666	341.103
667	341.062
668	341.019
669	340.973
670	340.923
671	340.87
672	340.814
673	340.754
674	340.691
675	340.624
676	340.553
677	340.478
678	340.399
679	340.315
680	340.227
681	340.133
682	340.035
683	339.932
684	339.823
685	339.708
686	339.587
687	339.46
688	339.326
689	339.185
690	339.037
691	338.881
692	338.718
693	338.546
694	338.365
695	338.174
696	337.974
697	337.764
698	337.543
699	337.311
700	337.067
701	336.81
702	336.54
703	336.257
704	335.959
705	335.646
706	335.317
707	334.972
708	334.609
709	334.227
710	333.827
711	333.431
712	333.052
713	332.692
714	332.349
715	332.022
716	331.711
717	331.415
718	331.133
719	330.864
720	330.607
721	330.363
722	330.13
723	329.909
724	329.697
725	329.496
726	329.304
727	329.12
728	328.946
729	328.779
730	328.62
731	328.468
732	328.323
733	328.185
734	328.053
735	327.927
736	327.806
737	327.691
738	327.582
739	327.477
740	327.376
741	327.28
742	327.188
743	327.101
744	327.017
745	326.936
746	326.859
747	326.785
748	326.715
749	326.647
750	326.582
751	326.52
752	326.46
753	326.403
754	326.348
755	326.296
756	326.245
757	326.196
758	326.15
759	326.105
760	326.062
761	326.02
762	325.98
763	325.942
764	325.905
765	325.869
766	325.835
767	325.802
768	325.77
769	325.739
770	325.71
771	325.681
772	325.653
773	325.627
774	325.601
775	325.576
776	325.552
777	325.528
778	325.506
779	325.484
780	325.463
781	325.442
782	325.422
783	325.403
784	325.385
785	325.366
786	325.349
787	325.332
788	325.315
789	325.299
790	325.283
791	325.268
792	325.253
793	325.239
794	325.225
795	325.211
796	325.198
797	325.185
798	325.173
799	325.16
800	325.148
801	325.137
802	325.125
803	325.114
804	325.103
805	325.093
806	325.082
807	325.072
808	325.062
809	325.052
810	325.043
811	325.034
812	325.025
813	325.016
814	325.007
815	324.998
816	324.99
817	324.982
818	324.974
819	324.966
820	324.958
821	324.951
822	324.943
823	324.936
824	324.928
825	324.921
826	324.914
827	324.907
828	324.901
829	324.894
830	324.887
831	324.881
832	324.875
833	324.869
834	324.862
835	324.856
836	324.85
837	324.845
838	324.839
839	324.833
840	324.828
841	324.822
842	324.817
843	324.811
844	324.806
845	324.801
846	324.796
847	324.791
848	324.785
849	324.78
850	324.776
851	324.771
852	324.766
853	324.761
854	324.756
855	324.752
856	324.747
857	324.743
858	324.738
859	324.734
860	324.729
861	324.725
862	324.721
863	324.716
864	324.712
865	324.708
866	324.704
867	324.7
868	324.695
869	324.691
870	324.687
871	324.683
872	324.679
873	324.676
874	324.672
875	324.668
876	324.664
877	324.66
878	324.656
879	324.653
880	324.649
881	324.645
882	324.642
883	324.638
884	324.635
885	324.631
886	324.628
887	324.624
888	324.621
889	324.617
890	324.614
891	324.611
892	324.608
893	324.604
894	324.601
895	324.598
896	324.595
897	324.592
898	324.589
899	324.585
900	324.582
901	324.579
902	324.577
903	324.574
904	324.571
905	324.568
906	324.565
907	324.562
908	324.56
909	324.557
910	324.555
911	324.552
912	324.549
913	324.547
914	324.545
915	324.542
916	324.54
917	324.538
918	324.535
919	324.533
920	324.531
921	324.529
922	324.527
923	324.525
924	324.524
925	324.522
926	324.52
927	324.519
928	324.517
929	324.516
930	324.515
931	324.513
932	324.512
933	324.511
934	324.51
935	324.51
936	324.509
937	324.509
938	324.508
939	324.508
940	324.508
941	324.508
942	324.508
943	324.509
944	324.509
945	324.51
946	324.511
947	324.512
948	324.514
949	324.516
950	324.517
951	324.52
952	324.522
953	324.525
954	324.528
955	324.531
956	324.535
957	324.539
958	324.543
959	324.548
960	324.553
961	324.559
962	324.565
963	324.571
964	324.578
965	324.586
966	324.594
967	324.601
968	324.609
969	324.616
970	324.622
971	324.628
972	324.633
973	324.638
974	324.642
975	324.647
976	324.65
977	324.654
978	324.657
979	324.659
980	324.662
981	324.664
982	324.666
983	324.667
984	324.668
985	324.669
986	324.67
987	324.67
988	324.67
989	324.67
990	324.67
991	324.67
992	324.669
993	324.668
994	324.667
995	324.666
996	324.664
997	324.663
998	324.661
999	324.659
1000	324.657
1001	324.655
1002	324.652
1003	324.649
1004	324.647
1005	324.643
1006	324.64
1007	324.637
1008	324.633
1009	324.63
1010	324.626
1011	324.622
1012	324.617
1013	324.613
1014	324.608
1015	324.604
1016	324.599
1017	324.593
1018	324.588
1019	324.582
1020	324.576
1021	324.57
1022	324.564
1023	324.557
1024	324.412
1025	324.406
1026	324.4
1027	324.395
1028	324.391
1029	324.387
1030	324.384
1031	324.381
1032	324.378
1033	324.376
1034	324.375
1035	324.374
1036	324.373
1037	324.373
1038	324.373
1039	324.373
1040	324.374
1041	324.375
1042	324.376
1043	324.378
1044	324.38
1045	324.383
1046	324.386
1047	324.389
1048	324.392
1049	324.396
1050	324.4
1051	324.404
1052	324.409
1053	324.414
1054	324.419
1055	324.425
1056	324.431
1057	324.437
1058	324.443
1059	324.45
1060	324.458
1061	324.465
1062	324.473
1063	324.481
1064	324.49
1065	324.499
1066	324.509
1067	324.518
1068	324.529
1069	324.54
1070	324.551
1071	324.563
1072	324.575
1073	324.588
1074	324.601
1075	324.615
1076	324.629
1077	324.644
1078	324.66
1079	324.676
1080	324.694
1081	324.712
1082	324.73
1083	324.75
1084	324.77
1085	324.791
1086	324.814
1087	324.837
1088	324.861
1089	324.887
1090	324.913
1091	324.941
1092	324.97
1093	325.001
1094	325.032
1095	325.066
1096	325.101
1097	325.137
1098	325.176
1099	325.216
1100	325.258
1101	325.302
1102	325.348
1103	325.396
1104	325.447
1105	325.5
1106	325.556
1107	325.615
1108	325.671
1109	325.726
1110	325.777
1111	325.827
1112	325.873
1113	325.918
1114	325.961
1115	326.001
1116	326.04
1117	326.077
1118	326.112
1119	326.146
1120	326.178
1121	326.208
1122	326.238
1123	326.265
1124	326.292
1125	326.317
1126	326.341
1127	326.364
1128	326.386
1129	326.407
1130	326.427
1131	326.446
1132	326.464
1133	326.482
1134	326.498
1135	326.514
1136	326.529
1137	326.544
1138	326.557
1139	326.571
1140	326.583
1141	326.595
1142	326.606
1143	326.617
1144	326.627
1145	326.637
1146	326.646
1147	326.655
1148	326.663
1149	326.671
1150	326.679
1151	326.686
1152	326.692
1153	326.699
1154	326.704
1155	326.71
1156	326.715
1157	326.72
1158	326.724
1159	326.728
1160	326.732
1161	326.736
1162	326.739
1163	326.742
1164	326.744
1165	326.746
1166	326.748
1167	326.749
1168	326.75
1169	326.751
1170	326.751
1171	326.752
1172	326.751
1173	326.751
1174	326.75
1175	326.748
1176	326.747
1177	326.744
1178	326.742
1179	326.739
1180	326.736
1181	326.732
1182	326.728
1183	326.723
1184	326.718
1185	326.712
1186	326.706
1187	326.699
1188	326.692
1189	326.684
1190	326.675
1191	326.666
1192	326.656
1193	326.646
1194	326.634
1195	326.622
1196	326.609
1197	326.596
1198	326.581
1199	326.566
1200	326.549
1201	326.532
1202	326.513
1203	326.494
1204	326.473
1205	326.451
1206	326.428
1207	326.403
1208	326.377
1209	326.35
1210	326.321
1211	326.29
1212	326.258
1213	326.224
1214	326.188
1215	326.15
1216	326.109
1217	326.067
1218	326.022
1219	325.975
1220	325.926
1221	325.873
1222	325.818
1223	325.764
1224	325.712
1225	325.663
1226	325.616
1227	325.572
1228	325.53
1229	325.49
1230	325.453
1231	325.417
1232	325.383
1233	325.351
1234	325.321
1235	325.292
1236	325.265
1237	325.239
1238	325.214
1239	325.191
1240	325.17
1241	325.149
1242	325.13
1243	325.111
1244	325.094
1245	325.077
1246	325.062
1247	325.047
1248	325.034
1249	325.021
1250	325.009
1251	324.997
1252	324.987
1253	324.977
1254	324.967
1255	324.958
1256	324.95
1257	324.943
1258	324.935
1259	324.929
1260	324.923
1261	324.917
1262	324.912
1263	324.907
1264	324.903
1265	324.899
1266	324.895
1267	324.892
1268	324.889
1269	324.886
1270	324.884
1271	324.882
1272	324.88
1273	324.879
1274	324.878
1275	324.877
1276	324.876
1277	324.876
1278	324.875
1279	324.876
1280	324.876
1281	324.876
1282	324.877
1283	324.878
1284	324.879
1285	324.88
1286	324.882
1287	324.883
1288	324.885
1289	324.887
1290	324.889
1291	324.891
1292	324.894
1293	324.896
1294	324.899
1295	324.902
1296	324.905
1297	324.908
1298	324.911
1299	324.914
1300	324.918
1301	324.921
1302	324.925
1303	324.929
1304	324.933
1305	324.937
1306	324.941
1307	324.946
1308	324.95
1309	324.955
1310	324.959
1311	324.964
1312	324.969
1313	324.974
1314	324.979
1315	324.984
1316	324.989
1317	324.994
1318	324.999
1319	325.005
1320	325.01
1321	325.016
1322	325.021
1323	325.027
1324	325.032
1325	325.038
1326	325.044
1327	325.05
1328	325.055
1329	325.061
1330	325.067
1331	325.073
1332	325.079
1333	325.085
1334	325.091
1335	325.096
1336	325.102
1337	325.108
1338	325.114
1339	325.12
1340	325.126
1341	325.132
1342	325.138
1343	325.144
1344	325.15
1345	325.157
1346	325.163
1347	325.169
1348	325.175
1349	325.182
1350	325.188
1351	325.194
1352	325.201
1353	325.207
1354	325.214
1355	325.22
1356	325.226
1357	325.233
1358	325.239
1359	325.245
1360	325.251
1361	325.258
1362	325.264
1363	325.27
1364	325.276
1365	325.283
1366	325.289
1367	325.295
1368	325.301
1369	325.307
1370	325.313
1371	325.319
1372	325.325
1373	325.331
1374	325.337
1375	325.343
1376	325.349
1377	325.355
1378	325.361
1379	325.367
1380	325.373
1381	325.379
1382	325.385
1383	325.391
1384	325.396
1385	325.402
1386	325.408
1387	325.414
1388	325.42
1389	325.426
1390	325.431
1391	325.437
1392	325.443
1393	325.449
1394	325.455
1395	325.461
1396	325.467
1397	325.473
1398	325.479
1399	325.485
1400	325.491
1401	325.497
1402	325.503
1403	325.509
1404	325.516
1405	325.522
1406	325.528
1407	325.535
1408	325.541
1409	325.548
1410	325.555
1411	325.562
1412	325.569
1413	325.576
1414	325.583
1415	325.59
1416	325.598
1417	325.605
1418	325.613
1419	325.621
1420	325.629
1421	325.637
1422	325.646
1423	325.654
1424	325.663
1425	325.672
1426	325.681
1427	325.691
1428	325.701
1429	325.711
1430	325.721
1431	325.732
1432	325.743
1433	325.754
1434	325.766
1435	325.778
1436	325.791
1437	325.804
1438	325.817
1439	325.831
1440	325.846
1441	325.861
1442	325.876
1443	325.892
1444	325.909
1445	325.927
1446	325.945
1447	325.964
1448	325.983
1449	326.004
1450	326.025
1451	326.047
1452	326.07
1453	326.094
1454	326.12
1455	326.146
1456	326.173
1457	326.202
1458	326.232
1459	326.264
1460	326.296
1461	326.331
1462	326.367
1463	326.404
1464	326.444
1465	326.485
1466	326.528
1467	326.573
1468	326.621
1469	326.671
1470	326.723
1471	326.777
1472	326.835
1473	326.895
1474	326.958
1475	327.024
1476	327.093
1477	327.166
1478	327.242
1479	327.318
1480	327.389
1481	327.457
1482	327.522
1483	327.583
1484	327.641
1485	327.696
1486	327.748
1487	327.797
1488	327.843
1489	327.887
1490	327.928
1491	327.967
1492	328.004
1493	328.038
1494	328.07
1495	328.101
1496	328.129
1497	328.155
1498	328.179
1499	328.202
1500	328.223
1501	328.242
1502	328.259
1503	328.275
1504	328.289
1505	328.302
1506	328.313
1507	328.322
1508	328.33
1509	328.336
1510	328.341
1511	328.345
1512	328.346
1513	328.347
1514	328.345
1515	328.342
1516	328.338
1517	328.332
1518	328.324
1519	328.315
1520	328.304
1521	328.291
1522	328.277
1523	328.261
1524	328.243
1525	328.222
1526	328.2
1527	328.176
1528	328.15
1529	328.122
1530	328.091
1531	328.058
1532	328.022
1533	327.984
1534	327.943
1535	327.902
1536	327.83
1537	327.79
1538	327.749
1539	327.712
1540	327.677
1541	327.646
1542	327.616
1543	327.59
1544	327.565
1545	327.543
1546	327.524
1547	327.507
1548	327.491
1549	327.478
1550	327.468
1551	327.459
1552	327.452
1553	327.447
1554	327.444
1555	327.443
1556	327.444
1557	327.446
1558	327.451
1559	327.457
1560	327.465
1561	327.476
1562	327.487
1563	327.501
1564	327.517
1565	327.535
1566	327.554
1567	327.576
1568	327.599
1569	327.625
1570	327.653
1571	327.682
1572	327.714
1573	327.749
1574	327.785
1575	327.824
1576	327.866
1577	327.91
1578	327.957
1579	328.007
1580	328.059
1581	328.115
1582	328.173
1583	328.235
1584	328.3
1585	328.369
1586	328.442
1587	328.518
1588	328.599
1589	328.683
1590	328.773
1591	328.866
1592	328.965
1593	329.069
1594	329.178
1595	329.293
1596	329.414
1597	329.541
1598	329.675
1599	329.815
1600	329.963
1601	330.118
1602	330.282
1603	330.453
1604	330.634
1605	330.824
1606	331.023
1607	331.233
1608	331.453
1609	331.685
1610	331.929
1611	332.185
1612	332.455
1613	332.738
1614	333.035
1615	333.349
1616	333.678
1617	334.024
1618	334.388
1619	334.768
1620	335.139
1621	335.492
1622	335.827
1623	336.146
1624	336.448
1625	336.736
1626	337.009
1627	337.269
1628	337.515
1629	337.75
1630	337.972
1631	338.184
1632	338.384
1633	338.575
1634	338.755
1635	338.927
1636	339.09
1637	339.244
1638	339.391
1639	339.529
1640	339.661
1641	339.786
1642	339.904
1643	340.015
1644	340.121
1645	340.221
1646	340.316
1647	340.405
1648	340.489
1649	340.569
1650	340.644
1651	340.714
1652	340.78
1653	340.843
1654	340.901
1655	340.955
1656	341.006
1657	341.054
1658	341.098
1659	341.139
1660	341.177
1661	341.211
1662	341.243
1663	341.272
1664	341.299
1665	341.322
1666	341.343
1667	341.361
1668	341.377
1669	341.391
1670	341.401
1671	341.41
1672	341.416
1673	341.42
1674	341.421
1675	341.421
1676	341.417
1677	341.412
1678	341.404
1679	341.394
1680	341.382
1681	341.367
1682	341.35
1683	341.331
1684	341.309
1685	341.284
1686	341.257
1687	341.228
1688	341.196
1689	341.161
1690	341.123
1691	341.083
1692	341.039
1693	340.993
1694	340.943
1695	340.89
1696	340.834
1697	340.774
1698	340.711
1699	340.644
1700	340.573
1701	340.498
1702	340.418
1703	340.334
1704	340.246
1705	340.153
1706	340.054
1707	339.951
1708	339.841
1709	339.727
1710	339.605
1711	339.478
1712	339.344
1713	339.203
1714	339.055
1715	338.899
1716	338.735
1717	338.563
1718	338.382
1719	338.191
1720	337.991
1721	337.78
1722	337.559
1723	337.327
1724	337.082
1725	336.825
1726	336.555
1727	336.272
1728	335.973
1729	335.66
1730	335.331
1731	334.985
1732	334.621
1733	334.239
1734	333.839
1735	333.442
1736	333.063
1737	332.702
1738	332.359
1739	332.032
1740	331.72
1741	331.423
1742	331.141
1743	330.871
1744	330.615
1745	330.37
1746	330.137
1747	329.915
1748	329.704
1749	329.502
1750	329.31
1751	329.126
1752	328.951
1753	328.784
1754	328.625
1755	328.473
1756	328.328
1757	328.19
1758	328.057
1759	327.931
1760	327.811
1761	327.695
1762	327.585
1763	327.48
1764	327.38
1765	327.284
1766	327.192
1767	327.104
1768	327.02
1769	326.939
1770	326.862
1771	326.788
1772	326.718
1773	326.65
1774	326.585
1775	326.523
1776	326.463
1777	326.406
1778	326.351
1779	326.298
1780	326.247
1781	326.199
1782	326.152
1783	326.107
1784	326.064
1785	326.022
1786	325.982
1787	325.944
1788	325.907
1789	325.871
1790	325.837
1791	325.804
1792	325.772
1793	325.741
1794	325.711
1795	325.682
1796	325.655
1797	325.628
1798	325.602
1799	325.577
1800	325.553
1801	325.53
1802	325.507
1803	325.485
1804	325.464
1805	325.443
1806	325.423
1807	325.404
1808	325.385
1809	325.367
1810	325.35
1811	325.333
1812	325.316
1813	325.3
1814	325.284
1815	325.269
1816	325.254
1817	325.24
1818	325.226
1819	325.212
1820	325.199
1821	325.186
1822	325.173
1823	325.161
1824	325.149
1825	325.137
1826	325.126
1827	325.115
1828	325.104
1829	325.093
1830	325.083
1831	325.072
1832	325.062
1833	325.053
1834	325.043
1835	325.034
1836	325.025
1837	325.016
1838	325.007
1839	324.999
1840	324.99
1841	324.982
1842	324.974
1843	324.966
1844	324.958
1845	324.951
1846	324.943
1847	324.936
1848	324.928
1849	324.921
1850	324.914
1851	324.907
1852	324.901
1853	324.894
1854	324.887
1855	324.881
1856	324.875
1857	324.868
1858	324.862
1859	324.856
1860	324.85
1861	324.844
1862	324.839
1863	324.833
1864	324.827
1865	324.822
1866	324.816
1867	324.811
1868	324.806
1869	324.8
1870	324.795
1871	324.79
1872	324.785
1873	324.78
1874	324.775
1875	324.77
1876	324.765
1877	324.761
1878	324.756
1879	324.751
1880	324.747
1881	324.742
1882	324.738
1883	324.733
1884	324.729
1885	324.724
1886	324.72
1887	324.716
1888	324.711
1889	324.707
1890	324.703
1891	324.699
1892	324.695
1893	324.691
1894	324.687
1895	324.683
1896	324.679
1897	324.675
1898	324.671
1899	324.667
1900	324.663
1901	324.659
1902	324.656
1903	324.652
1904	324.648
1905	324.644
1906	324.641
1907	324.637
1908	324.634
1909	324.63
1910	324.627
1911	324.623
1912	324.62
1913	324.616
1914	324.613
1915	324.61
1916	324.606
1917	324.603
1918	324.6
1919	324.597
1920	324.594
1921	324.59
1922	324.587
1923	324.584
1924	324.581
1925	324.578
1926	324.575
1927	324.572
1928	324.569
1929	324.567
1930	324.564
1931	324.561
1932	324.558
1933	324.556
1934	324.553
1935	324.55
1936	324.548
1937	324.545
1938	324.543
1939	324.541
1940	324.538
1941	324.536
1942	324.534
1943	324.532
1944	324.53
1945	324.528
1946	324.526
1947	324.524
1948	324.522
1949	324.52
1950	324.518
1951	324.517
1952	324.515
1953	324.514
1954	324.513
1955	324.511
1956	324.51
1957	324.509
1958	324.508
1959	324.508
1960	324.507
1961	324.507
1962	324.506
1963	324.506
1964	324.506
1965	324.506
1966	324.506
1967	324.506
1968	324.507
1969	324.508
1970	324.509
1971	324.51
1972	324.511
1973	324.513
1974	324.515
1975	324.517
1976	324.519
1977	324.522
1978	324.525
1979	324.528
1980	324.532
1981	324.536
1982	324.54
1983	324.545
1984	324.55
1985	324.555
1986	324.561
1987	324.567
1988	324.574
1989	324.582
1990	324.59
1991	324.597
1992	324.605
1993	324.611
1994	324.617
1995	324.623
1996	324.629
1997	324.633
1998	324.638
1999	324.642
2000	324.645
2001	324.649
2002	324.652
2003	324.654
2004	324.657
2005	324.659
2006	324.66
2007	324.662
2008	324.663
2009	324.664
2010	324.664
2011	324.665
2012	324.665
2013	324.665
2014	324.665
2015	324.664
2016	324.664
2017	324.663
2018	324.662
2019	324.66
2020	324.659
2021	324.657
2022	324.655
2023	324.653
2024	324.651
2025	324.649
2026	324.646
2027	324.644
2028	324.641
2029	324.638
2030	324.635
2031	324.631
2032	324.628
2033	324.624
2034	324.62
2035	324.616
2036	324.612
2037	324.607
2038	324.603
2039	324.598
2040	324.593
2041	324.588
2042	324.582
2043	324.577
2044	324.571
2045	324.565
2046	324.559
2047	324.552
2048	324.412
2049	324.406
2050	324.401
2051	324.396
2052	324.391
2053	324.387
2054	324.384
2055	324.381
2056	324.378
2057	324.376
2058	324.375
2059	324.374
2060	324.373
2061	324.373
2062	324.373
2063	324.373
2064	324.374
2065	324.375
2066	324.377
2067	324.378
2068	324.38
2069	324.383
2070	324.386
2071	324.389
2072	324.392
2073	324.396
2074	324.4
2075	324.404
2076	324.409
2077	324.414
2078	324.419
2079	324.425
2080	324.431
2081	324.437
2082	324.444
2083	324.45
2084	324.458
2085	324.465
2086	324.473
2087	324.481
2088	324.49
2089	324.499
2090	324.509
2091	324.519
2092	324.529
2093	324.54
2094	324.551
2095	324.563
2096	324.575
2097	324.588
2098	324.601
2099	324.615
2100	324.629
2101	324.644
2102	324.66
2103	324.676
2104	324.694
2105	324.712
2106	324.73
2107	324.75
2108	324.77
2109	324.791
2110	324.814
2111	324.837
2112	324.861
2113	324.887
2114	324.913
2115	324.941
2116	324.97
2117	325.001
2118	325.032
2119	325.066
2120	325.101
2121	325.137
2122	325.175
2123	325.216
2124	325.258
2125	325.302
2126	325.348
2127	325.396
2128	325.447
2129	325.5
2130	325.556
2131	325.614
2132	325.671
2133	325.725
2134	325.777
2135	325.826
2136	325.873
2137	325.918
2138	325.961
2139	326.001
2140	326.04
2141	326.077
